ID,timestamp,phase,block,trial,ID_item,img,training,est,true,rt_ms,response_duration_ms,time_stim_shown,first_input,input_values,input_times,strategy,knowledge,quality,cheated,age,gender,undisturbed,undisturbed_specific,technical_problems,technical_problems_specific,domain
qza2yw7qkddd,2025-04-24,testing,NA,12,Rice cake,Bild79.png,1,77,77,3770.199999999953,81,1233896.8,1236480,"7, 7","1236480, 1236681",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,13,Salmon,Bild51.png,0,1,0,4368.200000095414,81,1237669.7,1241046,1,1241046,Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,14,Chips,Bild63.png,0,77,51,3668.400000095367,95,1242050.5,1243962,"7, 7","1243962, 1244182",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,15,Cucumber,Bild13.png,0,3,2,3310.600000000093,98,1245723.4,1248019,3,1248019,Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,16,Corn,Bild16.png,1,11,11,4320.099999952363,95,1249038.2,1252316,"1, 1","1252316, 1252532",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,17,Pork,Bild52.png,0,34,0,5410.869999904651,89,1253360.73,1257644,"3, 4","1257644, 1257939",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,18,Chocolate cake,Bild66.png,1,50,50,2969.347999999998,72,1258774.652,1260311,"5, 0","1260311, 1260717",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,19,Tuna (canned),Bild49.png,0,4,0,3078.270000000019,106,1261747.73,1263839,4,1263839,Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,20,Mozzarella,Bild44.png,0,65,1,6047,75,1264837.5,1267729,"6, 5","1267729, 1268285",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,21,Strawberry,Bild34.png,0,1,6,3867.099999952363,103,1270893.7,1273281,1,1273281,Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,22,Mango,Bild32.png,0,23,13,2786.600000047591,122,1274765.1,1276349,"2, 3","1276349, 1276574",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,23,Oat flakes,Bild5.png,1,60,60,4760.700000047684,96,1277563.5,1280924,"6, 0","1280924, 1281320",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,24,Lentils,Bild24.png,0,34,25,2969.299999952316,97,1282327.5,1284169,"3, 4","1284169, 1284401",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,25,Cherry jam,Bild55.png,0,23,55,3099.299999904586,106,1285300.8,1287200,"2, 3","1287200, 1287410",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,26,Peanuts,Bild69.png,0,56,11,3888.600000095321,112,1288407.3,1291064,"5, 6","1291064, 1291317",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,27,Bread roll,Bild4.png,0,45,44,17064.899999999907,87,1292305.1,1308036,"4, 5","1308036, 1308271",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,28,Yogurt,Bild39.png,0,67,6,3169.499999904539,122,1309378.6,1311210,"6, 7","1311210, 1311434",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,29,Raspberry,Bild35.png,0,4,5,2566.002000047592,72,1312552.198,1314111,4,1314111,Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,30,Curd cheese,Bild40.png,0,34,4,4457.300000047777,112,1315125.4,1316881,"3, 4","1316881, 1317122",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,31,Bread,Bild7.png,0,43,43,4886.5,110,1319589.5,1323039,"4, 3","1323039, 1323468",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,32,Fried egg,Bild17.png,0,23,2,3837.099999952363,110,1324486.7,1327118,"2, 3","1327118, 1327318",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,33,Whipped cream,Bild71.png,0,79,3,3761.867999904556,126,1328326.232,1330569,"7, 9","1330569, 1330893",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,34,Spaghetti,Bild1.png,1,28,28,6473.5,73,1332099,1335927,"2, 8","1335927, 1336412",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,35,Banana,Bild26.png,0,67,20,2945.499999904539,106,1338578.6,1340340,"6, 7","1340340, 1340574",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,36,Butter,Bild42.png,0,77,1,2689.400000047637,117,1341535.3,1342991,"7, 7","1342991, 1343162",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,37,Orange,Bild30.png,0,3,8,2922.899999952409,92,1344225.4,1345997,3,1345997,Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,38,Carrots,Bild15.png,0,23,7,2863.100000047591,95,1347157.1,1348538,"2, 3","1348538, 1348774",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,39,Cream cheese,Bild45.png,0,23,3,3097.833999904571,112,1350022.266,1351924,"2, 3","1351924, 1352130",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,40,Cauliflower,Bild21.png,0,56,2,2992.800000047777,94,1353120.4,1354773,"5, 6","1354773, 1355051",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,41,Walnuts,Bild70.png,1,4,4,4314.300000095274,113,1356118.6,1359235,4,1359235,Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,42,Peanut butter,Bild58.png,0,45,17,3356.702000000048,118,1360433.298,1362606,"4, 5","1362606, 1362798",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,43,Vienna sausages,Bild48.png,0,32,1,3406.134000047576,111,1363789.566,1365658,"3, 2","1365658, 1366090",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,44,Pretzel sticks,Bild64.png,0,30,72,4022.299999952316,98,1367204,1369356,"3, 0","1369356, 1370220",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,45,Peas,Bild23.png,0,45,9,4687.136000095401,103,1371226.764,1374720,"4, 5","1374720, 1374942",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,46,Mushrooms,Bild22.png,1,1,1,2835.899999952409,106,1375923.9,1377755,1,1377755,Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,47,Gouda cheese,Bild41.png,0,34,0,3285.699999999953,89,1378772.3,1380803,"3, 4","1380803, 1381043",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,48,Radishes,Bild73.png,0,2,2,3726.699999904726,123,1382070.4,1384079,2,1384079,Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,49,Mandarin,Bild31.png,0,12,10,7160.399999904679,100,1385801.7,1387182,"NA, 1, 2, NA, NA, NA, NA, NA, 1, 2","1387182, 1388512, 1388703, 1389961, 1390470, 1390507, 1390552, 1390587, 1391481, 1391694",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,50,French fries,Bild76.png,0,45,24,3243.934000047622,122,1392964.266,1394887,"4, 5","1394887, 1395129",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,51,Ice cream,Bild60.png,0,70,19,4105.270000095479,104,1396212.63,1398322,"7, 0","1398322, 1399276",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,52,Shrimps,Bild50.png,0,3,3,3670.299999952316,137,1400328.5,1402693,3,1402693,Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,53,Feta,Bild43.png,0,56,1,3901.599999952363,94,1403999.7,1406622,"5, 6","1406622, 1406844",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,54,Rigatoni,Bild3.png,0,55,34,5340.299999952316,126,1407914,1412308,"5, 5","1412308, 1412495",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,55,Bulgur,Bild10.png,0,89,24,3151.299999952316,89,1413261,1415089,"8, 9","1415089, 1415330",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,56,Apple turnover,Bild65.png,1,34,34,6314.5,96,1416417.5,1421425,"3, 4","1421425, 1421619",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,57,Grapes,Bild38.png,0,2,15,2886.799999904586,112,1422738.8,1424495,2,1424495,Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,58,White toast,Bild9.png,0,34,47,4507.300000000047,96,1425637.2,1428085,"3, 4","1428085, 1428974",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,59,Chocolate,Bild61.png,0,56,55,3542.199999999953,120,1430151.3,1432212,"5, 6","1432212, 1432584",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,60,Raspberry jam,Bild56.png,0,4,52,2363.999999904539,120,1433707.6,1434870,4,1434870,Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,61,Pineapple,Bild33.png,0,45,12,3564.800000000047,103,1436081.2,1437486,"4, 5","1437486, 1437711",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,62,Honey,Bild57.png,0,3,81,3704.300000047777,98,1439655.9,1441963,3,1441963,Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,63,Kinder chocolate bar,Bild77.png,0,34,54,5251.800000047777,115,1443360.4,1446961,"3, 4","1446961, 1447245",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,64,Salami,Bild46.png,0,2,1,3261.400000047637,111,1448615.8,1450531,2,1450531,Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,65,Vanilla pudding,Bild62.png,0,88,14,5935.637999952305,173,1451880.662,1456274,"8, 8","1456274, 1456453",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,66,Iceberg lettuce,Bild20.png,0,3,2,4697.144000095315,118,1457819.256,1461313,3,1461313,Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,67,Couscous,Bild6.png,0,78,29,3966.100000000093,72,1462525.9,1465134,"7, 8","1465134, 1465428",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,68,Tomatoes,Bild19.png,0,2,3,3435.50000004773,98,1466497.2,1468610,2,1468610,Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,69,Watermelon,Bild28.png,0,1,8,3406.800000000047,118,1469945.2,1472258,1,1472258,Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,70,Vegetarian salami,Bild75.png,0,4,9,4309.600000000093,95,1473359.9,1476575,4,1476575,Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,71,Kidney beans,Bild29.png,0,23,13,3295.800000000047,141,1477674.2,1479717,"2, 3","1479717, 1479939",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,72,Rice,Bild2.png,0,87,28,11192.200000095414,92,1480972.2,1483810,"2, 2, NA, NA, 8, 7","1483810, 1484003, 1487286, 1487418, 1488441, 1488656",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,73,Beans,Bild25.png,0,45,3,6078.899999999907,90,1492174.1,1497111,"4, 5","1497111, 1497342",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,75,Bell pepper,Bild14.png,0,4,6,3037.300000000047,105,1504150.7,1506204,4,1506204,Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,76,Pear,Bild36.png,0,34,12,3644.900000047637,119,1507198.8,1509609,"3, 4","1509609, 1509874",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,77,Broccoli,Bild18.png,0,23,2,3114.300000095274,40,1510855.1,1512376,"2, 3","1512376, 1512617",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,78,Wrap,Bild11.png,0,45,52,5876.100000047591,106,1513970.1,1518519,"4, 5","1518519, 1518765",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,79,Cheesecake,Bild67.png,0,77,33,3785.099999904633,113,1519850,1522311,"7, 7","1522311, 1522492",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,80,Nutella,Bild54.png,1,57,57,5150.100000000093,172,1523647.9,1527256,"5, 7","1527256, 1527509",Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,81,Fish sticks,Bild74.png,0,2,18,4778.700000095414,119,1528803.2,1532528,2,1532528,Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
qza2yw7qkddd,2025-04-24,testing,NA,82,Apple,Bild27.png,0,9,14,5533.50000004773,107,1533592.2,1538103,9,1538103,Just the knowledge I have about those foods contents.,5,yes,no,32,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,0,Bell pepper,Bild14.png,0,2,6,5670.599999999977,100,710636.4,714277,2,714277,"No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,1,Wrap,Bild11.png,0,40,52,4595.099999928498,87,716335.6,719310,"4, 0","719310, 719809","No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,2,Cream cheese,Bild45.png,0,2,3,3487.299999928451,71,720935.4,723195,2,723195,"No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,3,Watermelon,Bild28.png,0,5,8,5755.599999952363,88,724435.7,728938,5,728938,"No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,4,French fries,Bild76.png,0,68,24,4950.799999976181,89,730203.1,732208,"6, 0, NA, 8","732208, 732684, 733718, 734199","No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,5,Broccoli,Bild18.png,0,1,2,2996.799999928451,108,735168.9,736785,1,736785,"No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,6,Radishes,Bild73.png,0,7,2,4024.899999976158,89,738169,739313,"1, NA, 7","739313, 740539, 741116","No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,7,Feta,Bild43.png,0,2,1,3548.999999928521,72,742203.2,744217,2,744217,"No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,8,Vienna sausages,Bild48.png,0,16,1,5152.569999952335,105,745753.23,749099,"1, 6","749099, 749787","No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,9,Honey,Bild57.png,0,77,81,4618.199999904609,89,750918.9,754178,"7, 7","754178, 754322","No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,10,Corn,Bild16.png,1,16,11,3834.699999999953,88,755552.3,757176,"1, 6","757176, 757842","No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,11,Iceberg lettuce,Bild20.png,0,1,2,4602.099999999977,89,759402.9,762964,1,762964,"No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,12,Fish sticks,Bild74.png,0,19,18,5768.599999904633,121,764019,767424,"1, 9","767424, 768090","No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,13,Dried ham,Bild47.png,0,2,1,3920.399999952293,72,769802.4,772585,2,772585,"No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,14,Fried egg,Bild17.png,0,1,2,4580.799999952316,88,773736,776197,1,776197,"No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,15,Eggplant,Bild78.png,0,5,3,3741.499999904656,72,778320.1,780751,5,780751,"No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,16,Cookies,Bild68.png,0,67,58,7100.599999928498,87,782070.1,786390,"6, 7","786390, 787548","No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,17,Rigatoni,Bild3.png,0,30,34,8429.49999995227,89,789185.8,796064,"3, 0","796064, 796142","No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,18,Chocolate cake,Bild66.png,1,50,50,3084.199999999953,51,797619.8,798931,"5, 0","798931, 799418","No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,19,Tuna (canned),Bild49.png,0,2,0,3428.599999952363,84,800719.2,802985,2,802985,"No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,20,Gouda cheese,Bild41.png,0,5,0,4195.69999995234,89,804153.1,806927,5,806927,"No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,21,Pear,Bild36.png,0,9,12,5243.799999904586,89,808352.8,812237,9,812237,"No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,22,Curd cheese,Bild40.png,0,2,4,3237.199999928474,89,813603.5,815295,2,815295,"No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,23,Gummy bears,Bild59.png,1,77,77,2470.69999995234,71,816852.6,818119,"7, 7","818119, 818272","No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,24,Grapes,Bild38.png,0,18,15,4290.5,73,819336,822475,"1, 8","822475, 822623","No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,25,Ice cream,Bild60.png,0,40,19,7174.899999928428,68,823636.3,826336,"2, NA, 4, 0","826336, 828456, 829663, 829807","No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,26,Pork,Bild52.png,0,3,0,3102.300000000047,88,830820.2,832477,3,832477,"No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,27,Couscous,Bild6.png,0,3,29,3700.399999976158,105,833936,836604,3,836604,"No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,28,Croissant,Bild8.png,0,60,47,4825.337999976124,88,837637.062,839851,"6, 0","839851, 841342","No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,29,Mushrooms,Bild22.png,1,1,1,2467.499999976135,88,842469.4,843736,1,843736,"No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,30,Pretzel sticks,Bild64.png,0,34,72,5613.49999995227,72,844952.8,847948,"3, 4","847948, 849342","No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,31,Chickpeas,Bild72.png,1,16,16,6141.099999976112,72,850569.8,854140,"1, 6","854140, 855263","No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,32,Mango,Bild32.png,0,20,13,4595.599999999977,72,856719.9,859458,"2, 0","859458, 859909","No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
wdqr0khtrkyu,2025-04-24,testing,NA,33,Walnuts,Bild70.png,1,4,4,3332.999999928521,89,861320.2,862916,4,862916,"No, just tried very hard to remember more of them on each round.",4,yes,no,55,female,yes,NA,no,NA,Food
